Iteração,x1,x2,x3,"f(x1,x2,x3)"
0,5.0,-2.95,2.0,37.7025
1,4.9,-2.949999999999999,2.05,36.915
2,4.9,-2.899999999999999,1.9500000000000002,36.222500000000004
3,4.800000000000001,-2.7999999999999967,2.0,34.87999999999999
4,4.600000000000001,-2.7499999999999942,2.0,32.72249999999998
5,4.500000000000002,-2.5499999999999923,1.8500000000000005,30.17499999999998
6,4.100000000000003,-2.299999999999985,1.9500000000000002,25.90249999999996
7,3.600000000000005,-1.9999999999999782,1.8000000000000007,20.199999999999953
8,3.000000000000007,-1.3499999999999672,1.6000000000000014,13.382499999999958
9,1.7000000000000117,-0.5499999999999468,1.6500000000000012,5.914999999999985
10,0.10000000000001741,0.7000000000000781,1.150000000000003,1.8225000000001197
11,0.10000000000001741,0.7000000000000781,1.150000000000003,1.8225000000001197
12,0.10000000000001741,0.7000000000000781,1.150000000000003,1.8225000000001197
13,0.10000000000001741,0.7000000000000781,1.150000000000003,1.8225000000001197
14,0.10000000000001741,0.7000000000000781,1.150000000000003,1.8225000000001197
15,0.10000000000001741,0.7000000000000781,1.150000000000003,1.8225000000001197
16,0.10000000000001741,0.7000000000000781,1.150000000000003,1.8225000000001197
17,0.09934842249658804,0.7821502057613954,1.0946444901691845,1.8198756132829077
18,-0.07711476909005965,0.8111454046640033,1.0071063862216159,1.6781668282877056
19,0.38230643194636604,0.507833219021564,1.1115400980541614,1.63957417583162
20,0.2045400853528596,0.7011288294468065,0.9132909744449558,1.367518686000221
21,0.3110349032159899,0.45580704160958285,0.842648478382364,1.0145592283195737
22,0.3110349032159899,0.45580704160958285,0.842648478382364,1.0145592283195737
23,0.4266645074429874,0.43997008840122726,0.4374059044183686,0.5669402058194017
24,0.4266645074429874,0.43997008840122726,0.4374059044183686,0.5669402058194017
25,0.12402242205627584,0.39356551338725587,0.014070799957103475,0.1704733619119121
26,0.12402242205627584,0.39356551338725587,0.014070799957103475,0.1704733619119121
27,0.12402242205627584,0.39356551338725587,0.014070799957103475,0.1704733619119121
28,0.12402242205627584,0.39356551338725587,0.014070799957103475,0.1704733619119121
29,0.12402242205627584,0.39356551338725587,0.014070799957103475,0.1704733619119121
30,0.12402242205627584,0.39356551338725587,0.014070799957103475,0.1704733619119121
31,0.12402242205627584,0.39356551338725587,0.014070799957103475,0.1704733619119121
32,0.29096028954797115,0.13671901041841905,-0.019686731796398654,0.10373754531245431
33,-0.020741396355893227,0.29381301271188454,-0.11391843707283247,0.09973370226674316
34,-0.020741396355893227,0.29381301271188454,-0.11391843707283247,0.09973370226674316
35,0.15280935707474552,0.029970727651745688,0.05067484083238648,0.026816883618959897
36,0.15280935707474552,0.029970727651745688,0.05067484083238648,0.026816883618959897
37,0.15280935707474552,0.029970727651745688,0.05067484083238648,0.026816883618959897
38,0.15280935707474552,0.029970727651745688,0.05067484083238648,0.026816883618959897
39,-0.09885487631026499,0.11645219498592224,-0.05364756269221621,0.026211461270172313
40,-0.09885487631026499,0.11645219498592224,-0.05364756269221621,0.026211461270172313
41,0.11999209585396334,-0.08904383780942592,-0.020084969665939915,0.022730314125739802
42,-0.041578115059597236,-0.004035504531287891,0.04786359993971158,0.0040359491479199094
43,-0.041578115059597236,-0.004035504531287891,0.04786359993971158,0.0040359491479199094
44,-0.024192130919728765,0.04585968031396563,-0.01868968768718186,0.003037673902780821
45,-0.024192130919728765,0.04585968031396563,-0.01868968768718186,0.003037673902780821
46,0.035737332095824366,0.010677046197737329,0.015095977185717188,0.0016190447480275492
47,0.025594839702801422,-0.008452004534835748,0.006540392817582464,0.0007693089382772684
48,0.025594839702801422,-0.008452004534835748,0.006540392817582464,0.0007693089382772684
49,-0.004307211946201603,0.02430007511143873,-0.0016682965615061971,0.0006118289385881993
50,0.018983428887903966,0.008979262872274815,0.012430490250406098,0.0005955148219369608
51,-0.0005876825842405942,0.007136072940063261,0.015095221262351438,0.00027913461278506976
52,-0.0005876825842405942,0.007136072940063261,0.015095221262351438,0.00027913461278506976
53,0.003436603229339373,0.015254243449977643,0.005016764565928677,0.0002696701116970492
54,-0.006987142517186333,0.007620881089893514,0.006030677346669393,0.0001432670584014009
55,-0.006987142517186333,0.007620881089893514,0.006030677346669393,0.0001432670584014009
56,-0.006987142517186333,0.007620881089893514,0.006030677346669393,0.0001432670584014009
57,-0.001633093079078612,0.0021877018045869667,0.002902395132354449,1.587692969504233e-05
58,-0.001633093079078612,0.0021877018045869667,0.002902395132354449,1.587692969504233e-05
59,-0.001633093079078612,0.0021877018045869667,0.002902395132354449,1.587692969504233e-05
60,-0.001633093079078612,0.0021877018045869667,0.002902395132354449,1.587692969504233e-05
61,-0.001633093079078612,0.0021877018045869667,0.002902395132354449,1.587692969504233e-05
62,-0.001633093079078612,0.0021877018045869667,0.002902395132354449,1.587692969504233e-05
63,-0.001633093079078612,0.0021877018045869667,0.002902395132354449,1.587692969504233e-05
64,-0.00039569159962653516,0.002217659114021991,-0.0002954829634222453,5.1618939696926e-06
65,-0.00039569159962653516,0.002217659114021991,-0.0002954829634222453,5.1618939696926e-06
66,0.0016549782976305152,-0.0004747198387932139,0.001298979801048295,4.651660614503321e-06
67,0.0016549782976305152,-0.0004747198387932139,0.001298979801048295,4.651660614503321e-06
68,-0.0019114068369617174,0.00044336366149460606,-4.544557952085564e-06,3.850068085724881e-06
69,-0.0002680477773800046,-0.00023458481091000096,-0.0012810739418742246,1.7680300890172058e-06
70,-0.0002852585192651354,0.0010645060589762273,-0.0001455145981741252,1.235720070692214e-06
71,0.0004167036265474481,-2.514576780313489e-05,0.0004109677175240749,3.4316868686315206e-07
72,0.0004167036265474481,-2.514576780313489e-05,0.0004109677175240749,3.4316868686315206e-07
73,0.0004167036265474481,-2.514576780313489e-05,0.0004109677175240749,3.4316868686315206e-07
